Frame,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,ball_x,ball_y,vis_near,vis_far,near_x1,near_y1,near_x2,near_y2,far_x1,far_y1,far_x2,far_y2,near_pose0_x,near_pose0_y,near_pose1_x,near_pose1_y,near_pose2_x,near_pose2_y,near_pose3_x,near_pose3_y,near_pose4_x,near_pose4_y,near_pose5_x,near_pose5_y,near_pose6_x,near_pose6_y,near_pose7_x,near_pose7_y,near_pose8_x,near_pose8_y,near_pose9_x,near_pose9_y,near_pose10_x,near_pose10_y,near_pose11_x,near_pose11_y,near_pose12_x,near_pose12_y,near_pose13_x,near_pose13_y,near_pose14_x,near_pose14_y,near_pose15_x,near_pose15_y,near_pose16_x,near_pose16_y,far_pose0_x,far_pose0_y,far_pose1_x,far_pose1_y,far_pose2_x,far_pose2_y,far_pose3_x,far_pose3_y,far_pose4_x,far_pose4_y,far_pose5_x,far_pose5_y,far_pose6_x,far_pose6_y,far_pose7_x,far_pose7_y,far_pose8_x,far_pose8_y,far_pose9_x,far_pose9_y,far_pose10_x,far_pose10_y,far_pose11_x,far_pose11_y,far_pose12_x,far_pose12_y,far_pose13_x,far_pose13_y,far_pose14_x,far_pose14_y,far_pose15_x,far_pose15_y,far_pose16_x,far_pose16_y
132,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.6078125,0.20277777777777778,1,1,0.5578575611114502,0.6331707848442926,0.6208653450012207,0.8963661193847656,0.50529465675354,0.4369475470648871,0.5508947372436523,0.600897937350803,0.5900843620300293,0.6632428910997179,0.5900843620300293,0.6581023746066623,0.5886385917663575,0.6606726328531901,0.5843012809753418,0.6581023746066623,0.5973132610321045,0.6581023746066623,0.5799639225006104,0.6889456431070964,0.6059878826141357,0.6915159013536242,0.5683977127075195,0.7223590426974826,0.6088794231414795,0.7326400756835938,0.5640604019165039,0.7326400756835938,0.6074336528778076,0.7583428276909723,0.5828554630279541,0.7634833441840277,0.6016505718231201,0.7634833441840277,0.5756266117095947,0.8071779039171006,0.6074336528778076,0.8174589369032118,0.5770723819732666,0.8637237548828125,0.6117710113525391,0.8611534966362847,0.5420540809631348,0.45247802734375,0.5438552856445312,0.450876956515842,0.5411534786224366,0.4492758433024088,0.5456564903259278,0.455680168999566,0.5384516716003418,0.450876956515842,0.5456564903259278,0.4716909620496962,0.5312468051910401,0.4604834238688151,0.5438552856445312,0.4925049675835503,0.526743745803833,0.4732920328776042,0.5384516716003418,0.4764942169189453,0.5186383247375488,0.4812974294026693,0.542954683303833,0.5117179022894965,0.5312468051910401,0.5101168314615886,0.53935227394104,0.5437394883897569,0.5222407341003418,0.5421383751763238,0.5384516716003418,0.5853674994574652,0.5186383247375488,0.5805642445882161
133,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60703125,0.2013888888888889,1,1,0.5557314872741699,0.6294044494628906,0.6116813659667969,0.8898724026150173,0.5077593803405762,0.4351409488254123,0.5561675548553466,0.6020761277940538,0.5844218254089355,0.65916502210829,0.5844218254089355,0.6540777418348525,0.5844218254089355,0.6566213819715712,0.5801294326782227,0.6540777418348525,0.5930065631866455,0.6540777418348525,0.5758370399475098,0.6846013387044271,0.6015913009643554,0.6846013387044271,0.5658215045928955,0.7151249355740017,0.6058836936950683,0.7278430514865452,0.5615291118621826,0.7278430514865452,0.6058836936950683,0.7609102884928386,0.5801294326782227,0.7583666483561198,0.5987297534942627,0.7583666483561198,0.5744062423706054,0.8066957261827257,0.6015913009643554,0.8117829216851129,0.577267837524414,0.8626556396484375,0.6044528961181641,0.8499374389648438,0.5470939636230469,0.4525843302408854,0.5489279747009277,0.4493238661024306,0.5461769580841065,0.4493238661024306,0.5498449802398682,0.4525843302408854,0.5425089359283447,0.4476936340332031,0.5489279747009277,0.4672564188639322,0.5351729393005371,0.4574750264485677,0.5470939636230469,0.4851888868543836,0.5315049171447754,0.4705167982313368,0.5425089359283447,0.4737772623697917,0.520500898361206,0.4754074944390191,0.545259952545166,0.5080120510525173,0.5342559337615966,0.5063818189832899,0.5406749725341797,0.5438769870334201,0.526919937133789,0.5406166076660156,0.5434259414672852,0.5830024719238281,0.5278369426727295,0.574851311577691
134,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60625,0.20694444444444443,1,1,0.5514620304107666,0.6242766486273872,0.6076699256896972,0.8859007941351996,0.5168285846710206,0.4371184455023871,0.5584073066711426,0.596828375922309,0.5817217350006103,0.6541692521837023,0.5817217350006103,0.6516143374972874,0.5802845478057861,0.6516143374972874,0.5759731292724609,0.6490594228108724,0.5903445720672608,0.6516143374972874,0.5716617107391357,0.6797184838189019,0.5975303173065185,0.6822733985053169,0.5616016864776612,0.7103775448269314,0.6032788753509521,0.7231521606445312,0.5587274074554444,0.7231521606445312,0.6032788753509521,0.7563661363389756,0.5774102687835694,0.7538113064236112,0.5946560382843018,0.7538113064236112,0.5730988502502441,0.8049097696940104,0.5946560382843018,0.8049097696940104,0.5759731292724609,0.8636728922526041,0.5975303173065185,0.8406787448459201,0.5503390312194825,0.4491278754340277,0.5512163162231445,0.4475682152642144,0.5494616985321045,0.4475682152642144,0.5520936489105225,0.4506875356038411,0.5450751304626464,0.446008555094401,0.5512163162231445,0.4647245619032118,0.5389339447021484,0.4553665584988064,0.5494616985321045,0.4818809085422092,0.5354247093200684,0.4694035424126519,0.5459524631500244,0.4647245619032118,0.5240196228027344,0.4709632025824652,0.5485843658447266,0.5083952162000868,0.5380566120147705,0.5068355560302734,0.5424431800842285,0.5427079094780816,0.5301608085632324,0.5427079094780816,0.5494616985321045,0.5801399230957032,0.5371793270111084,0.567662599351671
135,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.6046875,0.20694444444444443,1,1,0.551408338546753,0.6242847442626953,0.6076773643493653,0.8859397888183593,0.5168424606323242,0.4371087816026475,0.5583779335021972,0.5967595842149522,0.5816987991333008,0.6541808658175998,0.5816987991333008,0.6516256968180338,0.5802614688873291,0.6516256968180338,0.5759495258331299,0.6490704430474176,0.5903226852416992,0.6516256968180338,0.5716375827789306,0.679733149210612,0.597509241104126,0.6822884029812283,0.5615763664245605,0.7103958553738065,0.6032585144042969,0.7231719970703125,0.558701753616333,0.7231719970703125,0.6032585144042969,0.756389872233073,0.5773868560791016,0.753834703233507,0.5946346282958984,0.753834703233507,0.5730749130249023,0.8049392700195312,0.5946346282958984,0.8049392700195312,0.5759495258331299,0.8637093438042535,0.597509241104126,0.8407123141818577,0.5503265380859375,0.4491138034396701,0.5512034893035889,0.447554694281684,0.5494495391845703,0.447554694281684,0.552080488204956,0.4506728702121311,0.5450645923614502,0.4459956275092231,0.5512034893035889,0.4647046830919054,0.5389256954193116,0.4553501553005642,0.5494495391845703,0.4818546719021267,0.5354177474975585,0.4693819681803385,0.5459415912628174,0.4662637922498915,0.5240169048309327,0.4709410349527995,0.5485725402832031,0.5083592308892144,0.5380486965179443,0.5068001217312283,0.5424336433410645,0.5426592085096571,0.5301558017730713,0.5426592085096571,0.5494495391845703,0.5800773620605468,0.5371716976165771,0.5676046159532335
136,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60546875,0.2125,1,1,0.5517446517944335,0.6214711083306207,0.6061935901641846,0.8824639214409722,0.5188880920410156,0.4340453253851996,0.5604359626770019,0.6016095055474175,0.5782522678375244,0.6538402981228298,0.5782522678375244,0.6487428453233507,0.5782522678375244,0.6487428453233507,0.5725175380706787,0.6487428453233507,0.5868543148040771,0.6487428453233507,0.5682165145874023,0.6767791748046875,0.5940227031707763,0.6767791748046875,0.5581808090209961,0.7099130418565538,0.6011910915374756,0.7175593058268229,0.5567471027374268,0.7150105794270833,0.6011910915374756,0.7532418992784288,0.573951244354248,0.7506931728786892,0.5911553382873536,0.7481443617078993,0.5725175380706787,0.8042170206705729,0.5897216796875,0.7991195678710937,0.5768185615539551,0.8628384908040364,0.5911553382873536,0.8475459628634983,0.5511677265167236,0.4417362636990017,0.5530086517333984,0.4400999281141493,0.5502472877502441,0.4400999281141493,0.5557700157165527,0.4466453552246093,0.5484063625335693,0.4433726840549045,0.5548495769500732,0.463009050157335,0.5428836345672607,0.456463623046875,0.5530086517333984,0.4760999891493055,0.5382813453674317,0.4695545620388455,0.5502472877502441,0.4548272026909722,0.5272358417510986,0.463009050157335,0.5502472877502441,0.5104637993706598,0.541042709350586,0.5088273790147569,0.5447245121002198,0.546463860405816,0.534599494934082,0.5481002807617188,0.5530086517333984,0.5841004265679254,0.5484063625335693,0.5661003112792968
137,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.6046875,0.21805555555555556,1,1,0.5500102519989014,0.6203910403781467,0.6035111427307129,0.8795155843098958,0.5229400157928467,0.4289500342475043,0.5648739337921143,0.6022577497694227,0.5760489940643311,0.6499980078803168,0.5760489940643311,0.644937006632487,0.5746255397796631,0.6474675072564019,0.5703553199768067,0.644937006632487,0.5831660270690918,0.644937006632487,0.5646616458892822,0.6727725982666015,0.5917065143585205,0.6753031836615668,0.5532743453979492,0.7081997765435113,0.5988235950469971,0.7157913208007812,0.5546977519989014,0.7107303619384766,0.5988235950469971,0.7486880832248264,0.5717787265777587,0.7486880832248264,0.5888597011566162,0.7461574978298611,0.5703553199768067,0.8018288506401909,0.5845894336700439,0.7917066786024306,0.5774724006652832,0.86256103515625,0.5831660270690918,0.8448474460177952,0.5529510498046875,0.4369046105278862,0.5558071136474609,0.4369046105278862,0.5529510498046875,0.435212156507704,0.5586631298065186,0.4419819725884331,0.5500950336456298,0.4402895185682509,0.557711124420166,0.4622914632161458,0.5462870121002197,0.4555216471354166,0.5519990444183349,0.4673688252766927,0.5396229743957519,0.4673688252766927,0.5558071136474609,0.4487517886691623,0.5310548782348633,0.4555216471354166,0.5529510498046875,0.5096803029378255,0.5434309959411621,0.5096803029378255,0.5462870121002197,0.545221922132704,0.541526985168457,0.5502992841932509,0.55390305519104,0.5858409457736545,0.55390305519104,0.5587615966796875
138,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60390625,0.2263888888888889,1,1,0.5489180088043213,0.6189687940809462,0.6005481719970703,0.8839190165201823,0.5289062023162842,0.4146109263102213,0.5688776969909668,0.6018622504340277,0.5725499153137207,0.6466540018717448,0.5710945129394531,0.6414792378743489,0.5740053653717041,0.6414792378743489,0.5681836605072021,0.6414792378743489,0.5798270225524902,0.6414792378743489,0.5623620510101318,0.669940694173177,0.5885594844818115,0.672528076171875,0.5521741390228272,0.7009895324707032,0.5972919940948487,0.7113391452365452,0.5536295413970947,0.706164296468099,0.5972919940948487,0.7475628323025174,0.5696391105651856,0.7449753655327691,0.5841932773590088,0.7449753655327691,0.5696391105651856,0.8044856601291233,0.5783715724945069,0.7889612833658854,0.5769161701202392,0.8588211907280816,0.5754607677459717,0.8484715779622396,0.5555778503417969,0.4378345065646701,0.5586636543273926,0.436005867852105,0.5555778503417969,0.436005867852105,0.5607208251953125,0.4414917416042752,0.5524920463562012,0.4396631452772352,0.5596922397613525,0.4579494052463108,0.5483776092529297,0.4542921278211805,0.5627780437469483,0.4634352789984809,0.5432345867156982,0.4634352789984809,0.5617494583129883,0.4433203803168403,0.5360343933105469,0.4488062540690104,0.5555778503417969,0.5091509077284071,0.5473490238189698,0.5091509077284071,0.5504348278045654,0.540237553914388,0.5483776092529297,0.5457234276665581,0.5535206317901611,0.5841245863172743,0.5607208251953125,0.5603524525960286
139,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.6046875,0.2375,1,1,0.5445331573486328,0.6152242448594835,0.5989599704742432,0.882328118218316,0.5345057010650635,0.3984875149197048,0.5731163501739502,0.5942076789008246,0.5695456504821778,0.643134519788954,0.5695456504821778,0.6405260297987196,0.5710128784179688,0.6379176245795356,0.5651439666748047,0.6405260297987196,0.5783491134643555,0.6405260297987196,0.559274959564209,0.6692188262939454,0.5856853485107422,0.6718273162841797,0.5490042686462402,0.7005201127794054,0.5944888114929199,0.7083454132080078,0.556340503692627,0.7057370079888238,0.5959560394287109,0.7422551472981771,0.5666111946105957,0.7422551472981771,0.5812836647033691,0.7422551472981771,0.5680784225463867,0.8022491455078125,0.5724802017211914,0.7970321655273438,0.5768818855285645,0.8570263332790798,0.5695456504821778,0.8361587524414062,0.5586490631103516,0.4361407385932074,0.5607993125915527,0.4342294057210286,0.5575739860534668,0.4342294057210286,0.5640246868133545,0.4399634043375651,0.5554237365722656,0.4380520714653863,0.5607993125915527,0.4552540249294705,0.5511232376098633,0.4533426920572916,0.5683251857757569,0.4571653578016493,0.5435973644256592,0.4571653578016493,0.5661749362945556,0.4380520714653863,0.541447114944458,0.4399634043375651,0.559724235534668,0.5068599277072483,0.5521983623504638,0.5068599277072483,0.5543486118316651,0.539352544148763,0.5554237365722656,0.5431752098931206,0.5543486118316651,0.5814017825656467,0.5650998115539551,0.5603771633572049
140,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60390625,0.24583333333333332,1,1,0.542189073562622,0.6141797383626302,0.5983133792877198,0.8775952657063802,0.5418492317199707,0.4181870778401693,0.576627254486084,0.5951840718587239,0.5680807113647461,0.6417046440972223,0.5680807113647461,0.6391321818033854,0.5695277214050293,0.636559804280599,0.5637397766113281,0.6391321818033854,0.5767626762390137,0.6391321818033854,0.5565049171447753,0.6674287584092882,0.5839976310729981,0.670001220703125,0.5463759422302246,0.6982977973090277,0.592679500579834,0.7085874769422743,0.5550579071044922,0.703442637125651,0.5941265106201172,0.7394564310709636,0.5622927665710449,0.7394564310709636,0.5767626762390137,0.7420288933648004,0.5651867866516114,0.7986220465766058,0.5680807113647461,0.7934772067599827,0.5753156661987304,0.8500703599717881,0.5651867866516114,0.8320634629991319,0.5616689205169678,0.4314963870578342,0.5636134624481202,0.4314963870578342,0.5606966495513916,0.4314963870578342,0.5655580043792725,0.4384103563096788,0.5587521076202393,0.4349533504909939,0.5636134624481202,0.4522382100423177,0.5538907051086426,0.4522382100423177,0.5723639011383057,0.4539667341444227,0.5461125373840332,0.4522382100423177,0.5704193592071534,0.4349533504909939,0.5470848083496094,0.4349533504909939,0.5616689205169678,0.504092788696289,0.5529184341430664,0.504092788696289,0.5558352470397949,0.5386625501844619,0.5558352470397949,0.5403910319010417,0.5577797889709473,0.578417714436849,0.5694470882415772,0.5611328548855252
141,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60390625,0.24444444444444444,1,1,0.5422040462493897,0.6142418755425347,0.5983430862426757,0.8777788798014323,0.5418380260467529,0.4181621975368924,0.5766064167022705,0.5954075707329645,0.5681021213531494,0.6417793697781033,0.5681021213531494,0.639205805460612,0.5695497512817382,0.6366321563720703,0.563759183883667,0.639205805460612,0.5767880439758301,0.639205805460612,0.5565208911895752,0.6675154368082682,0.584026288986206,0.6700890858968099,0.5463873386383057,0.6983987172444661,0.5927122116088868,0.7086930592854818,0.5550732612609863,0.7035458458794488,0.5941598415374756,0.7395762973361545,0.5623115062713623,0.7395762973361545,0.5767880439758301,0.7421498616536458,0.5652068138122559,0.7987691243489583,0.5681021213531494,0.7936219957139757,0.5753403663635254,0.8502412584092882,0.5652068138122559,0.832226053873698,0.5616563320159912,0.431490241156684,0.5636035919189453,0.431490241156684,0.5606826782226563,0.431490241156684,0.5655508518218995,0.4384139166937934,0.5587354183197022,0.4349520365397135,0.5636035919189453,0.4522611829969618,0.5538671970367431,0.4522611829969618,0.5723663330078125,0.4539921230740017,0.546078109741211,0.4539921230740017,0.5704190731048584,0.4349520365397135,0.5470517635345459,0.4349520365397135,0.5616563320159912,0.5041885375976562,0.552893590927124,0.5041885375976562,0.5558145046234131,0.5388067457411024,0.5558145046234131,0.5405376858181423,0.5577617645263672,0.5786177741156684,0.5694454193115235,0.5613086276584202
142,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60390625,0.25555555555555554,1,1,0.5400866031646728,0.6125213623046875,0.5948760509490967,0.8641942342122396,0.5454265117645264,0.4135523902045356,0.5838714122772217,0.5922049628363715,0.5667901039123535,0.6412769317626953,0.5654076099395752,0.6363614824083116,0.5667901039123535,0.6388192494710286,0.561260175704956,0.6363614824083116,0.5737024784088135,0.6363614824083116,0.5557302474975586,0.6633966657850477,0.5819973945617676,0.6707698822021484,0.5446703910827637,0.6978050655788846,0.5902922630310059,0.7076360490587023,0.5529653072357178,0.7051782819959852,0.5916747570037841,0.7371288723415799,0.5584952354431152,0.7346711900499132,0.5737024784088135,0.7371288723415799,0.5584952354431152,0.7961147732204861,0.5640251159667968,0.7936570061577691,0.5695550441741943,0.8378963894314236,0.5598776817321778,0.8280654059516059,0.5661210060119629,0.4269861857096354,0.5680837631225586,0.4269861857096354,0.5651396751403809,0.4252415127224392,0.5700464725494385,0.4339647928873698,0.5621955394744873,0.4322202046712239,0.5671023845672607,0.4496666802300347,0.555325984954834,0.4496666802300347,0.5759346961975098,0.4496666802300347,0.5474750518798828,0.4514113532172309,0.5749533176422119,0.4304755316840278,0.5533632278442383,0.4322202046712239,0.5631769180297852,0.5002616882324219,0.5543446063995361,0.5002616882324219,0.5582700729370117,0.5351547241210938,0.5563073635101319,0.5368993971082899,0.564158296585083,0.5752817789713541,0.5690651416778565,0.5613245646158854
143,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60546875,0.2652777777777778,1,1,0.5394232273101807,0.6098544226752387,0.5927794456481934,0.858725823296441,0.5463091373443604,0.4158827463785807,0.5858291625976563,0.5888665517171224,0.5640507221221924,0.6407203674316406,0.5640507221221924,0.6358595954047309,0.5640507221221924,0.6358595954047309,0.558582353591919,0.633429209391276,0.5722532749176026,0.6358595954047309,0.5531139850616456,0.6625938415527344,0.5790887355804444,0.6674546135796441,0.5435443878173828,0.696619160970052,0.5872912883758545,0.7039103190104167,0.5503798007965088,0.7063407050238715,0.5886583805084229,0.7355053371853298,0.5544810771942139,0.733074951171875,0.5695190906524659,0.7355053371853298,0.5503798007965088,0.7889738294813368,0.5626836299896241,0.7816826714409723,0.5626836299896241,0.8278599209255643,0.558582353591919,0.832720692952474,0.5703451633453369,0.4238224453396267,0.5722456455230713,0.4221331278483073,0.5684447288513184,0.4221331278483073,0.5731958389282227,0.4288903130425347,0.5665442466735839,0.425511720445421,0.5703451633453369,0.4440939585367838,0.5589424133300781,0.4424046834309896,0.57889723777771,0.4457832760281033,0.5494401454925537,0.4390260908338759,0.57889723777771,0.4272010379367404,0.5589424133300781,0.425511720445421,0.5627433300018311,0.4964621225992838,0.5541913032531738,0.4930835300021701,0.5617930889129639,0.5319373236762153,0.5589424133300781,0.535315916273329,0.5693949222564697,0.5691017998589409,0.5693949222564697,0.564033932156033
144,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60546875,0.2791666666666667,1,1,0.5372517108917236,0.606088129679362,0.5893320560455322,0.8578668382432726,0.5486700057983398,0.4083535936143663,0.5889021873474121,0.5831699371337891,0.5612173080444336,0.6373146057128907,0.5612173080444336,0.6323970370822483,0.5626003265380859,0.6323970370822483,0.5570680618286132,0.629938252766927,0.5695157051086426,0.6323970370822483,0.5501527786254883,0.6569847954644097,0.5764309883117675,0.6619023640950521,0.5418543815612793,0.6914076911078559,0.5847292900085449,0.7012428283691406,0.547386646270752,0.7061603122287327,0.5861124038696289,0.7307481553819445,0.5515358924865723,0.7282893710666233,0.5681325912475585,0.7307481553819445,0.5446205139160156,0.7823823716905381,0.5626003265380859,0.7799236721462673,0.5570680618286132,0.8241816202799479,0.5584511756896973,0.8315579732259114,0.5759883403778077,0.4232061598036024,0.5769486427307129,0.4232061598036024,0.5750280380249023,0.4197917938232421,0.5779088973999024,0.4283277299669054,0.5711868286132813,0.4214989980061849,0.5740677356719971,0.4419852786593967,0.5625442028045654,0.4334493001302083,0.5807898044586182,0.440278074476454,0.5529412269592285,0.4232061598036024,0.5817501068115234,0.4249133639865451,0.5654250621795655,0.4163774278428819,0.5654250621795655,0.4863722483317057,0.5548618316650391,0.484665044148763,0.5654250621795655,0.5273448096381294,0.5567824363708496,0.5256376478407118,0.5740677356719971,0.5631958431667752,0.567345666885376,0.5597814348008897
145,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60546875,0.29305555555555557,1,1,0.5339139938354492,0.602998309665256,0.5872293472290039,0.8529146830240886,0.5493020057678223,0.3995330810546875,0.5899351119995118,0.5805131700303819,0.5585124015808105,0.6315531836615669,0.5585124015808105,0.6291126251220703,0.5598852157592773,0.6266719818115234,0.5530210494995117,0.624231423272027,0.566749382019043,0.6266719818115234,0.5475297927856445,0.6535184648301866,0.5736135482788086,0.6583996666802301,0.5392928123474121,0.6876867082383897,0.581850528717041,0.69500855339898,0.5434112548828125,0.7047708723280165,0.5832233428955078,0.7267361111111111,0.5489026069641113,0.7242955525716146,0.5653765678405762,0.7267361111111111,0.5392928123474121,0.7682261996799045,0.5612581253051758,0.7755479600694445,0.5502754211425781,0.8170379638671875,0.5585124015808105,0.8268003675672743,0.5800571918487549,0.4219788445366753,0.5820455074310302,0.4219788445366753,0.5780688762664795,0.418444103664822,0.5820455074310302,0.4255136277940538,0.5730981349945068,0.4202114529079861,0.5770747184753418,0.4414200676812066,0.566139030456543,0.4290484110514322,0.583039665222168,0.436117935180664,0.5611682891845703,0.409607187906901,0.5850279331207275,0.4202114529079861,0.5721039772033691,0.3990028805202908,0.5671331882476807,0.4838372972276475,0.5561975002288818,0.4785351223415798,0.5711098194122315,0.5262544843885634,0.5581858158111572,0.5244870927598742,0.5800571918487549,0.5545326232910156,0.5651448726654053,0.5580674065483942
146,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60625,0.3125,1,1,0.528707218170166,0.5940617031521267,0.5847371101379395,0.8497337341308594,0.5486151218414307,0.3806340111626519,0.5935298442840576,0.577276102701823,0.5546154975891113,0.6282678392198351,0.5546154975891113,0.6232742309570313,0.556019926071167,0.6232742309570313,0.5504021644592285,0.6207773844401042,0.5644466400146484,0.6232742309570313,0.5447843551635743,0.6482421875,0.5714688777923584,0.6532357957628038,0.5363576412200928,0.6807005140516493,0.5784911155700684,0.690687730577257,0.5405710220336915,0.6981781005859375,0.5813000202178955,0.7206492953830295,0.5461887836456298,0.7181525336371528,0.563042163848877,0.7206492953830295,0.5349532127380371,0.7630948384602865,0.5616377353668213,0.770585208468967,0.5405710220336915,0.815527598063151,0.5602333068847656,0.8280115763346354,0.5824144363403321,0.4223052554660373,0.5834946155548095,0.4223052554660373,0.580254077911377,0.4203848944769965,0.5845747947692871,0.4280662536621094,0.5770134925842285,0.4203848944769965,0.580254077911377,0.4415085686577691,0.5694521903991699,0.4242255740695529,0.5856550216674805,0.4338272518581814,0.5705323696136475,0.3992612626817491,0.5888955593109131,0.4184645758734809,0.5780937194824218,0.3819782680935329,0.5694521903991699,0.4799152374267578,0.5586503505706787,0.4741542392306858,0.575933313369751,0.5202422247992622,0.5564899444580078,0.5221625434027778,0.5856550216674805,0.5471268971761067,0.5629710674285888,0.5605692121717665
147,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.6046875,0.3125,1,1,0.5286783218383789,0.593973880343967,0.5847330570220948,0.849934811062283,0.5486295223236084,0.3804938422309027,0.5936340808868408,0.5772847069634331,0.5560026168823242,0.6282186720106336,0.5545966148376464,0.6232193840874566,0.5560026168823242,0.6232193840874566,0.5503785133361816,0.6207198248969183,0.5644388198852539,0.6232193840874566,0.5447543144226075,0.648215569390191,0.5714690208435058,0.653214857313368,0.5363181114196778,0.6807106018066407,0.5784992218017578,0.6907090928819445,0.5405362129211426,0.6982079399956598,0.5813113212585449,0.7207045661078559,0.5461604118347168,0.7182049221462674,0.5630328178405761,0.7207045661078559,0.534912109375,0.7631980895996093,0.5616268157958985,0.7706969367133246,0.5419423103332519,0.8156900193956164,0.5602207183837891,0.8256885104709202,0.5824823379516602,0.4221966213650173,0.5835633277893066,0.4221966213650173,0.5803203105926513,0.4183530595567491,0.584644365310669,0.4279619852701823,0.5770772933959961,0.4202748192681206,0.5803203105926513,0.4414144727918836,0.5695102691650391,0.4241184234619141,0.5857253551483155,0.4337273491753472,0.5705913066864013,0.3991352081298828,0.5889683723449707,0.4183530595567491,0.5781583309173584,0.381839116414388,0.5695102691650391,0.4798502180311415,0.5576192378997803,0.4740848541259765,0.5759963035583496,0.5202076805962457,0.5565382480621338,0.5221294826931424,0.5857253551483155,0.5471126980251736,0.5630242347717285,0.5605652279324002
148,0.315,0.5438888888888889,0.6798437500000001,0.5469444444444445,0.7826562499999999,0.9472222222222222,0.21625,0.9436111111111111,0.60546875,0.3277777777777778,1,1,0.5211958885192871,0.5949031829833984,0.5813336849212647,0.8414276123046875,0.5483960628509521,0.3693884531656901,0.5982445240020752,0.5780580308702257,0.5532960891723633,0.623070568508572,0.5519418716430664,0.620663070678711,0.5546503067016602,0.620663070678711,0.5478792190551758,0.6182555728488498,0.5614212989807129,0.620663070678711,0.541108226776123,0.6447377098931206,0.5681922912597657,0.6495526207817925,0.5329831123352051,0.6784422556559245,0.5763174057006836,0.6856646643744575,0.537045669555664,0.6977019839816623,0.5776716232299804,0.7169617546929253,0.5424624443054199,0.7145542568630643,0.560067081451416,0.7193691677517361,0.5302746772766114,0.7578886244032118,0.5627754211425782,0.7651110331217448,0.5316288948059082,0.8156678093804254,0.5614212989807129,0.8180753072102864,0.5830634593963623,0.4217596266004774,0.5853559970855713,0.4217596266004774,0.5819172382354736,0.4197218577067057,0.5865022659301757,0.4278730180528429,0.578478479385376,0.4197218577067057,0.5819172382354736,0.4441753387451171,0.5716009140014648,0.4258352491590711,0.5899410247802734,0.4339863671196831,0.576185941696167,0.3993439568413628,0.5933797836303711,0.4136085086398654,0.5819172382354736,0.3810038672553168,0.5727471828460693,0.4828932868109809,0.5612846374511719,0.4767799377441406,0.5796247005462647,0.5195735083685981,0.5555533409118653,0.5216112772623698,0.5899410247802734,0.539951409233941,0.5601383686065674,0.558291498819987
