Frame,x1,y1,x2,y2,bbox_conf,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,id
5,0.5564425468444825,0.554105716281467,0.6098732471466064,0.8024765862358941,0.9983491,0.5783826828002929,0.580058585272895,0.5715610027313233,0.5752075619167751,0.5811113834381103,0.5727820926242404,0.5688323020935059,0.5776330312093099,0.5824757575988769,0.5776330312093099,0.5620106220245361,0.6067390018039279,0.5865687370300293,0.6043135325113932,0.5647392749786377,0.6334195031060113,0.6056695461273194,0.6188665178087023,0.5906618118286133,0.6067390018039279,0.5988478183746337,0.6043135325113932,0.5688323020935059,0.6795039282904731,0.5852044105529786,0.6795039282904731,0.5715610027313233,0.7255883110894097,0.5879331111907959,0.7280137803819444,0.5715610027313233,0.7692472669813368,0.5865687370300293,0.7765237596299913,1
5,0.4666672229766845,0.3721581353081597,0.5134999275207519,0.5640214284261068,0.99770206,0.4979881286621094,0.397827402750651,0.5000959873199463,0.3940800136990017,0.4958802700042725,0.3922064039442274,0.5011499404907227,0.3959537082248264,0.4906105518341064,0.3922064039442274,0.5011499404907227,0.4184377034505208,0.4832330226898193,0.4109430101182725,0.5074735641479492,0.4427953084309896,0.4716397285461425,0.4353006998697916,0.5106353759765625,0.4671529981825086,0.4779633522033691,0.4615319993760851,0.4885026931762695,0.4615319993760851,0.4779633522033691,0.4615319993760851,0.4853408813476562,0.4990052964952257,0.4842869758605957,0.4990052964952257,0.4769093990325928,0.5252365960015191,0.4842869758605957,0.5458468967013889,2
6,0.556541919708252,0.5540589650472005,0.6097208023071289,0.8025714450412327,0.99825805,0.5783534526824952,0.5800265842013889,0.5715278148651123,0.575172848171658,0.5810836791992188,0.5727459377712674,0.5687975883483887,0.5775996738009983,0.5824487686157227,0.575172848171658,0.5619719982147217,0.6067222595214844,0.586544132232666,0.6042953491210937,0.5633370876312256,0.6334179348415798,0.6056558132171631,0.6212835523817274,0.5906394958496094,0.6067222595214844,0.5988302230834961,0.6042953491210937,0.5687975883483887,0.6795286390516493,0.5851790428161621,0.6795286390516493,0.5715278148651123,0.7256393432617188,0.5879092693328858,0.7280662536621094,0.5715278148651123,0.769323221842448,0.586544132232666,0.7741769578721788,1
6,0.4662858963012695,0.3713537428114149,0.5142240047454834,0.5627003563774957,0.9970284,0.4970871448516846,0.3969538370768229,0.4991893291473389,0.3932165357801649,0.4960360527038574,0.3913479275173611,0.5012915134429932,0.3969538370768229,0.4907805442810058,0.3913479275173611,0.5012915134429932,0.4175086127387152,0.4834228515625,0.4100341796875,0.5075981140136718,0.4436692979600694,0.4708096504211426,0.4305889553493923,0.5118024826049805,0.4660926818847656,0.4792184352874756,0.4548810323079427,0.4886783599853516,0.462355465359158,0.4781673431396484,0.4604868570963542,0.4855250358581543,0.4997278849283854,0.4844739437103271,0.4978592766655816,0.4781673431396484,0.5240198771158854,0.4844739437103271,0.5445747375488281,2
7,0.5565150737762451,0.5539854685465495,0.6096559524536133,0.8025896708170573,0.9982496,0.5783058643341065,0.5799626668294271,0.571477746963501,0.5751071506076388,0.5810370922088623,0.5751071506076388,0.5687464714050293,0.577534908718533,0.5824027061462402,0.577534908718533,0.5619183540344238,0.6066681755913629,0.5864995956420899,0.6042404174804688,0.5632839679718018,0.633373769124349,0.6056183338165283,0.6212348937988281,0.5905964851379395,0.6066681755913629,0.5987902164459229,0.6066681755913629,0.5687464714050293,0.6795015123155382,0.5851339817047119,0.6795015123155382,0.571477746963501,0.7256292555067274,0.5878652095794678,0.7280570136176215,0.571477746963501,0.7693291558159723,0.5864995956420899,0.7741847568088107,1
7,0.4659759521484375,0.371037843492296,0.5147374629974365,0.5619953155517579,0.99703217,0.4971750259399414,0.3965858459472656,0.5003218650817871,0.3928562588161892,0.4961259841918945,0.3909913804796007,0.5013708114624024,0.3965858459472656,0.4908812522888183,0.3909913804796007,0.5013708114624024,0.4170989142523871,0.4835385322570801,0.4096395704481337,0.5087135314941407,0.4432063632541232,0.470950984954834,0.4282877604166666,0.511860466003418,0.4655841403537326,0.4803915977478027,0.4506656222873264,0.4887832641601562,0.4637193467881944,0.477244758605957,0.4599897596571181,0.4845874786376953,0.5028805202907987,0.4845874786376953,0.4991509331597222,0.477244758605957,0.5252583821614584,0.4845874786376953,0.5476362440321181,2
8,0.5565287590026855,0.554053709242079,0.6095997810363769,0.8026100158691406,0.9982412,0.5782855033874512,0.5800259060329861,0.5714587211608887,0.5751712375217014,0.581016206741333,0.5727439880371094,0.568727970123291,0.5775985717773438,0.5823815822601318,0.5751712375217014,0.5619011878967285,0.6067262437608507,0.5864776611328125,0.6042989095052084,0.5632665157318115,0.6334266662597656,0.6055927276611328,0.6212900797526042,0.5905737400054931,0.6067262437608507,0.5987658977508545,0.6067262437608507,0.568727970123291,0.6795455084906684,0.5851122856140136,0.6795455084906684,0.5714587211608887,0.7256643507215712,0.5878430366516113,0.7280916002061631,0.5714587211608887,0.7693558586968317,0.5864776611328125,0.7742104424370659,1
8,0.465950870513916,0.3708790673149956,0.5147576808929444,0.5611592186821832,0.9971698,0.497148323059082,0.3963364919026693,0.5002840518951416,0.3926200442843967,0.4961030483245849,0.3907618628607855,0.5013292789459228,0.3963364919026693,0.4908768653869629,0.3907618628607855,0.5013292789459228,0.4167767418755425,0.4835601806640625,0.4112021128336589,0.5086459636688232,0.4427915785047743,0.47101731300354,0.4279259575737847,0.5117816925048828,0.4650900522867838,0.4804244518280029,0.4520826127794053,0.4887864112854004,0.4632318284776475,0.4772887706756591,0.4595154232449002,0.4846054553985596,0.502254146999783,0.4846054553985596,0.4985377417670356,0.4772887706756591,0.5245525783962673,0.4846054553985596,0.5468510521782769,2
9,0.556495475769043,0.5541174994574652,0.6095820426940918,0.8025266011555989,0.99820864,0.5782628059387207,0.5800743526882596,0.5714400768280029,0.5752225663926867,0.5809919357299804,0.5727966732449001,0.5687109470367432,0.5776484595404731,0.5823565006256104,0.5752225663926867,0.5632527351379395,0.6067589230007595,0.5864501476287842,0.6043330298529731,0.5632527351379395,0.6334434933132596,0.6055538654327393,0.6213141123453776,0.590543794631958,0.6067589230007595,0.5987310886383057,0.6067589230007595,0.5687109470367432,0.6795349544949002,0.5850855827331543,0.6795349544949002,0.5714400768280029,0.7256264580620659,0.5878146648406982,0.7280524359809027,0.5714400768280029,0.7692921956380209,0.5864501476287842,0.7765697903103299,1
9,0.4659671783447265,0.3710096571180555,0.5157013416290284,0.5608519660101996,0.9970579,0.4976126670837402,0.3964084625244141,0.4996983528137207,0.3927006191677517,0.49656982421875,0.390846676296658,0.5007411956787109,0.3964084625244141,0.4903128147125244,0.390846676296658,0.5007411956787109,0.4168016645643446,0.4840558052062988,0.40938597785102,0.5090838432312011,0.4427566952175564,0.4704989433288574,0.4223634931776259,0.5132552146911621,0.4650038401285807,0.4798844814300537,0.4427566952175564,0.4892699718475342,0.4650038401285807,0.4777987957000732,0.4612959543863932,0.485098648071289,0.5020824008517795,0.485098648071289,0.4983745574951171,0.4777987957000732,0.5243295457628038,0.485098648071289,0.5465767330593533,2
10,0.5564398288726806,0.5539962768554687,0.6092127799987793,0.8025200737847222,0.9981818,0.5780481815338134,0.5799651251898872,0.5712223052978516,0.5751111348470052,0.5807785511016845,0.5726841396755642,0.5684919357299805,0.5775381300184462,0.5821437358856201,0.5751111348470052,0.5630311965942383,0.6066619873046875,0.5876044750213623,0.6042349921332465,0.5643963813781738,0.6333588494194878,0.6053518295288086,0.6212239583333333,0.5903348445892334,0.6090889824761285,0.5985259532928466,0.6066619873046875,0.569857120513916,0.679471672905816,0.5848741054534912,0.679471672905816,0.5712223052978516,0.7255844963921441,0.5876044750213623,0.728011491563585,0.5712223052978516,0.7692703247070313,0.5862392902374267,0.7765513102213542,1
10,0.4664333820343017,0.3700956556532118,0.5174205303192139,0.5616812811957466,0.99684805,0.4977151870727539,0.3957277086046007,0.4998200416564941,0.3919857872856988,0.4956103801727295,0.3919857872856988,0.5008724212646485,0.3957277086046007,0.4903483390808105,0.3919857872856988,0.5008724212646485,0.4163082122802734,0.4829814434051513,0.4088243696424696,0.5092917442321777,0.4406305948893229,0.4714049339294434,0.4181791517469618,0.5145537853240967,0.463082038031684,0.4808766365051269,0.4387596554226345,0.4892959117889404,0.4649529774983724,0.4777194023132324,0.4612110985649956,0.4850862503051757,0.502372063530816,0.4850862503051757,0.498630142211914,0.4777194023132324,0.5248235066731771,0.4840338706970215,0.5435330284966363,2
11,0.5563458442687989,0.5540512084960938,0.6090572357177735,0.8024853176540798,0.9982527,0.577925157546997,0.5800106472439236,0.571101713180542,0.575158437093099,0.580654525756836,0.5727322896321615,0.5683722972869873,0.5775844997829861,0.5820191860198974,0.575158437093099,0.5629135608673096,0.6066979302300347,0.5874779701232911,0.6042717827690972,0.5642782688140869,0.6333851284450955,0.6052189350128174,0.6212545606825087,0.5902073383331299,0.6091239929199219,0.5983954906463623,0.6115501403808594,0.5697370052337647,0.6794813368055556,0.5847486019134521,0.6794813368055556,0.571101713180542,0.7255775451660156,0.5874779701232911,0.7280036078559028,0.571101713180542,0.7692475212944878,0.5874779701232911,0.7740998162163628,1
11,0.4665821552276611,0.3697288089328342,0.5181094646453858,0.5618885887993706,0.9956838,0.4981513977050781,0.3954377068413628,0.4992069721221924,0.3916845957438151,0.4960402965545654,0.3916845957438151,0.5002625465393067,0.3954377068413628,0.4907624721527099,0.3898080190022786,0.5013181209564209,0.416079839070638,0.4844290733337402,0.4066970401340061,0.5097626209259033,0.4385985904269748,0.4717622756958007,0.416079839070638,0.5150404453277588,0.4592407650417752,0.4802067756652832,0.4329689025878906,0.4886513233184814,0.4648704104953342,0.4770401000976562,0.4611172993977864,0.4854846477508545,0.5024016486273871,0.4854846477508545,0.4986485375298394,0.4780956745147705,0.5230437808566624,0.4844290733337402,0.5436859554714627,2
12,0.5562159061431885,0.553800540500217,0.608520221710205,0.8027025858561198,0.99813926,0.5775826930999756,0.5798088921440973,0.570746374130249,0.5749475267198351,0.5803171634674072,0.5725168016221788,0.5693790912628174,0.577378167046441,0.5816844463348388,0.5749475267198351,0.5625428199768067,0.6065463595920139,0.5871534824371338,0.604115719265408,0.5639100551605225,0.6332839118109809,0.6049278736114502,0.6211304558648003,0.5898880004882813,0.6089770846896702,0.5980915546417236,0.611407725016276,0.5693790912628174,0.6794669257269965,0.5844189643859863,0.6794669257269965,0.570746374130249,0.7256499396430122,0.5871534824371338,0.7280805799696181,0.570746374130249,0.7694022284613715,0.5871534824371338,0.7742635938856337,1
12,0.4677457809448242,0.3688218010796441,0.5191864490509033,0.5593012068006727,0.99667406,0.4981745719909668,0.3943058437771267,0.5002672672271729,0.3905855390760633,0.4960819244384765,0.3905855390760633,0.501313591003418,0.3943058437771267,0.4908502578735351,0.3905855390760633,0.501313591003418,0.4147674984402126,0.4845722198486328,0.4073268890380859,0.5096842765808105,0.4352291531032986,0.4730625629425048,0.4129073672824436,0.5159622669219971,0.4538306766086154,0.4824795722961426,0.4333690219455295,0.48980393409729,0.4649915483262803,0.4782942295074462,0.4612712860107422,0.4845722198486328,0.502194595336914,0.4845722198486328,0.4984742906358507,0.4782942295074462,0.5263765547010634,0.4845722198486328,0.5468381669786241,2
13,0.5562276840209961,0.5536065419514974,0.6080082893371582,0.8025076972113715,0.9980317,0.5759653091430664,0.579614724053277,0.5718635559082031,0.5747533586290148,0.5800671100616455,0.5723227183024089,0.5691290378570557,0.577184083726671,0.5814343452453613,0.5747533586290148,0.5622927665710449,0.6063521915011936,0.5869033813476563,0.6039214664035373,0.5636600494384766,0.6330895741780599,0.6033104419708252,0.6233669281005859,0.5896378517150879,0.6087828318277995,0.5978414058685303,0.6112135569254558,0.5691290378570557,0.6792724185519748,0.5841688632965087,0.6792724185519748,0.5704963207244873,0.7254552205403646,0.5869033813476563,0.7278859456380208,0.5704963207244873,0.7692074245876737,0.5869033813476563,0.7740687052408854,1
13,0.468187141418457,0.3688126458062066,0.5207256317138672,0.5616328769259983,0.9966762,0.4981635570526123,0.394609875149197,0.5002819538116455,0.3908438788519965,0.4960451602935791,0.3889608595106337,0.5013411045074463,0.394609875149197,0.4907492160797119,0.3889608595106337,0.5013411045074463,0.415323003133138,0.4843940258026123,0.4059079488118489,0.5098146915435791,0.4322700924343533,0.4738020896911621,0.4134399837917751,0.5161698341369629,0.4511002010769314,0.4833348274230957,0.4322700924343533,0.4896900177001953,0.464281251695421,0.4780388832092285,0.4586322360568576,0.4843940258026123,0.5019414689805772,0.4854532241821289,0.4981754302978515,0.4780388832092285,0.5245375739203559,0.4843940258026123,0.5452507019042969,2
14,0.5563443660736084,0.5536554124620225,0.6080039978027344,0.8025991651746962,0.99809176,0.5760205268859864,0.5796681298149957,0.5705505847930908,0.5748059166802301,0.580122995376587,0.5723748524983724,0.56918306350708,0.5772369808620876,0.5814904689788818,0.5748059166802301,0.5623456478118897,0.603979025946723,0.5869604587554932,0.603979025946723,0.5623456478118897,0.6331521352132161,0.6033702850341797,0.6234277089436849,0.5910628795623779,0.6088411543104384,0.5979003429412841,0.6088411543104384,0.56918306350708,0.6769117143419053,0.5842254638671875,0.6793428632948134,0.5705505847930908,0.7255335489908854,0.5869604587554932,0.7279646131727431,0.5705505847930908,0.769293212890625,0.5869604587554932,0.7741553412543403,1
14,0.468340539932251,0.3688536749945746,0.520768690109253,0.5622020721435547,0.99677795,0.497209882736206,0.3947215610080295,0.4993340492248535,0.3909452226426866,0.4961477756500244,0.3890570746527778,0.5003961563110352,0.3947215610080295,0.490837287902832,0.3890570746527778,0.501458215713501,0.4154914008246528,0.4844647407531738,0.4060505761040581,0.5088929176330567,0.4305967542860243,0.4738437652587891,0.4136032528347439,0.5152654647827148,0.4475902557373047,0.4834026336669922,0.4305967542860243,0.4897751808166504,0.4626956091986762,0.4780921459197998,0.4589192708333333,0.4855268001556396,0.5023471408420139,0.4855268001556396,0.498570802476671,0.4780921459197998,0.5231169806586371,0.4844647407531738,0.5457750108506945,2
15,0.5566391944885254,0.5530668470594619,0.6073020458221435,0.802882809109158,0.99798954,0.5757953643798828,0.579170650906033,0.5716784954071045,0.574291483561198,0.5799121856689453,0.5718518575032552,0.5689339637756348,0.5767311096191406,0.581284475326538,0.574291483561198,0.5634448528289795,0.6035667419433594,0.5867735862731933,0.6035667419433594,0.5620725631713868,0.6328420850965711,0.603240966796875,0.6230836656358507,0.5757953643798828,0.6255232916937934,0.5977518081665039,0.6108856201171875,0.5689339637756348,0.6767550150553385,0.5840290069580079,0.6791946411132812,0.5703062057495117,0.7255471971299913,0.5867735862731933,0.7279868231879341,0.5703062057495117,0.7694601270887587,0.5867735862731933,0.7743393792046441,1
15,0.468900728225708,0.3686034732394748,0.5219818115234375,0.5620427025689019,0.99669373,0.4980977058410644,0.3944835662841797,0.5002228736877441,0.3907054477267795,0.4959725379943848,0.3888163672553168,0.5012855052947998,0.392594485812717,0.4906595706939697,0.3888163672553168,0.5012855052947998,0.4152631547715928,0.4842840194702148,0.4077069176567925,0.5097862243652344,0.4303755866156684,0.4747206687927246,0.4133740743001302,0.5161618232727051,0.4473770565456814,0.4842840194702148,0.4322646247016059,0.4895969867706299,0.4624895307752821,0.4789710521697998,0.4606004503038194,0.4853466033935547,0.502159669664171,0.4853466033935547,0.4983815511067708,0.4779084205627441,0.5248282962375217,0.4842840194702148,0.54560792711046,2
16,0.5572824001312255,0.5495321061876085,0.6074233531951905,0.7981524149576823,0.997951,0.576207160949707,0.5779389275444878,0.5707443237304688,0.5730830722384983,0.5789385795593261,0.5730830722384983,0.5693786144256592,0.575510999891493,0.5816700458526611,0.575510999891493,0.5625500679016113,0.6046462164984809,0.5871328830718994,0.6022182888454861,0.5611843585968017,0.6337813483344183,0.6021556854248047,0.6240696377224393,0.5775728702545166,0.6216417100694445,0.5939614295959472,0.6119299994574653,0.5680129051208496,0.677484130859375,0.5844014644622803,0.6750562032063802,0.5693786144256592,0.7236148410373264,0.5871328830718994,0.7260428534613715,0.5693786144256592,0.7673177083333333,0.5871328830718994,0.7746014912923177,1
16,0.4693580627441406,0.367898941040039,0.5226173400878906,0.5621874491373698,0.99570775,0.497588586807251,0.3938926696777344,0.4997231006622314,0.3900979783799913,0.4965213298797607,0.3882006327311197,0.5007903575897217,0.3919953240288628,0.4911850452423095,0.3900979783799913,0.5018576145172119,0.4128661261664496,0.4847814559936523,0.407174089219835,0.5103956699371338,0.4280448913574218,0.4762434005737305,0.4147634718153212,0.5178665161132813,0.445121086968316,0.4847814559936523,0.4337369283040365,0.4901177883148193,0.4602998521592882,0.4783779144287109,0.4584025065104166,0.4858487129211425,0.5020415412055121,0.4847814559936523,0.4982468499077691,0.4783779144287109,0.522912343343099,0.4847814559936523,0.5437832302517361,2
17,0.5559848785400391,0.5517566257052952,0.6068603515625,0.8033924526638455,0.9978022,0.5752023696899414,0.5780506134033203,0.571055555343628,0.5731358422173394,0.5765846729278564,0.5706784990098741,0.5682909965515137,0.5755931854248046,0.582113790512085,0.5755931854248046,0.5627618789672851,0.6050818125406902,0.5876428604125976,0.6026243845621745,0.5599973201751709,0.6321130116780599,0.6028479099273681,0.627198240492079,0.571055555343628,0.6222834693060981,0.5931719779968262,0.6124539269341363,0.5682909965515137,0.6763458675808377,0.5834960460662841,0.6763458675808377,0.5682909965515137,0.7230360243055556,0.5862606048583985,0.7279508802625868,0.5682909965515137,0.7672688802083333,0.5862606048583985,0.7746410793728299,1
17,0.469612169265747,0.3673809475368924,0.5222328186035157,0.5622965070936415,0.99576485,0.4975285053253174,0.393458514743381,0.4996699333190918,0.3896515740288628,0.4964578151702881,0.3877481248643663,0.5018113613128662,0.3915550655788845,0.4911043167114258,0.3896515740288628,0.5018113613128662,0.4124932607014974,0.4857508182525635,0.4067828284369574,0.5103769779205323,0.4258175743950738,0.4771851539611816,0.4163002014160156,0.5168012142181396,0.4372383965386284,0.4846800804138184,0.4334314558241102,0.4911043167114258,0.460080083211263,0.479326581954956,0.4581765916612413,0.4857508182525635,0.500052981906467,0.4846800804138184,0.4981494903564453,0.4782558917999268,0.5228946685791016,0.4846800804138184,0.5438328637017145,2
18,0.5545886516571045,0.5507825215657552,0.6056578636169434,0.8015223185221354,0.9977392,0.5753024578094482,0.5794315338134766,0.5725477695465088,0.5745342254638672,0.5794345378875733,0.5720856136745877,0.5697930812835693,0.5769828372531467,0.5821892738342285,0.5745342254638672,0.5629063129425049,0.6039178212483723,0.5876986980438232,0.6039178212483723,0.5587742328643799,0.6333014170328776,0.6014722347259521,0.6284041086832682,0.5697930812835693,0.6235068851047092,0.5932080745697021,0.6161609649658203,0.5670383453369141,0.6749280717637803,0.5835666179656982,0.6773767683241102,0.5684156894683838,0.7239006890190972,0.5863213062286377,0.7263493855794271,0.5697930812835693,0.7679760403103298,0.5863213062286377,0.7728734334309896,1
18,0.4700831413269043,0.3668750762939453,0.5211634635925293,0.5614395565456815,0.9955159,0.4982952117919922,0.3929056803385417,0.5004327774047852,0.3891056060791015,0.496157693862915,0.3872055477566189,0.5015015602111816,0.3929056803385417,0.4918825626373291,0.3891056060791015,0.5025703430175781,0.41380615234375,0.485469913482666,0.4062060038248697,0.5111205101013183,0.4252064175075954,0.4779885292053222,0.4176062266031901,0.516464376449585,0.4328066084120008,0.4844011783599853,0.4347066243489583,0.4908138275146484,0.4594072129991319,0.4801260471343994,0.4575071546766493,0.4865386962890625,0.4993081410725911,0.485469913482666,0.4974080827501085,0.4790572643280029,0.5240086873372396,0.4844011783599853,0.5430091010199652,2
19,0.5546536922454834,0.5525079515245226,0.6045085430145264,0.8002840677897135,0.9972697,0.5748173236846924,0.5783986409505208,0.5734562873840332,0.5711395263671875,0.5789005756378174,0.5735592312282987,0.5693730354309082,0.5759789360894098,0.5816226959228515,0.5759789360894098,0.562567663192749,0.6025955200195312,0.5870670318603516,0.605015140109592,0.5584844589233399,0.6316317240397136,0.5993166923522949,0.6292121039496528,0.5693730354309082,0.6243726942274306,0.5925113201141358,0.6146939595540365,0.5666509151458741,0.6776058620876736,0.5829837799072266,0.6776058620876736,0.5693730354309082,0.7235799153645833,0.5857059478759765,0.7259996202256944,0.5693730354309082,0.767134263780382,0.5857059478759765,0.7719736735026042,1
