Frame,x1,y1,x2,y2,bbox_conf,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y
1,0.8393440246582031,0.40630128648546004,0.8928571701049804,0.5305395762125651,0.8648189,0.8678425788879395,0.4294004228379991,0.8685393333435059,0.4244454701741536,0.8678425788879395,0.4256842295328776,0.873416805267334,0.4244454701741536,0.8803846359252929,0.4219680362277561,0.881081485748291,0.44922010633680554,0.8796878814697265,0.445503913031684,0.8692360877990722,0.48018832736545136,0.8685393333435059,0.47523341708713107,0.8566939353942871,0.4727559831407335,0.8566939353942871,0.4702785068088108,0.8782943725585938,0.5099178738064236,0.873416805267334,0.5037242465549046,0.8462421417236328,0.5123953501383464,0.8448486328125,0.5111566331651476,0.8563455581665039,0.5452217102050781,0.8591326713562012,0.5452217102050781
1,0.5657370090484619,0.25011636945936416,0.5918673515319824,0.2910444683498806,0.54104036,0.5776113510131836,0.25939034356011287,0.5786320686340332,0.2569708718193902,0.5769308567047119,0.2569708718193902,0.5810137271881104,0.25939034356011287,0.5748894214630127,0.2587854809231228,0.5844161033630371,0.27390719519721135,0.5714870452880859,0.27390719519721135,0.587138032913208,0.2884240680270725,0.5697858810424805,0.2872143215603299,0.5748894214630127,0.28600457509358723,0.5813539981842041,0.28660945892333983,0.5827149391174317,0.30052144792344837,0.5731882572174072,0.30052144792344837,0.5803332805633545,0.3047555287679036,0.5725077629089356,0.3041506661309136,0.5884989738464356,0.2932630115085178,0.5719974040985107,0.3080823050604926
1,0.6146687507629395,0.3309011459350586,0.648768949508667,0.4116642422146267,0.5227392,0.631052827835083,0.34562861124674477,0.6328288555145264,0.3432605743408203,0.6297207832336426,0.34247118631998696,0.635936975479126,0.3440499199761285,0.6275007247924804,0.3440499199761285,0.6412651062011718,0.36220512390136717,0.6226165771484375,0.36299446953667536,0.6461492538452148,0.3858857896592882,0.6186204433441163,0.38904325697157116,0.643485164642334,0.3985154893663194,0.6212845325469971,0.3985154893663194,0.6248366355895996,0.4040409935845269,0.6248366355895996,0.40956649780273435,0.6452612400054931,0.4150920020209418,0.621728515625,0.3977261437310113,0.6439291954040527,0.4024623023139106,0.6430411815643311,0.39930487738715276
1,0.3463545322418213,0.33286851247151694,0.37798736095428465,0.4103214687771267,0.5011883,0.3619581937789917,0.3470127741495768,0.3636600494384766,0.34398725297715926,0.36025636196136473,0.3432308832804362,0.3662128210067749,0.34549999237060547,0.35770359039306643,0.34549999237060547,0.3713183641433716,0.3651657952202691,0.3534489631652832,0.364409425523546,0.3734456777572632,0.3916389889187283,0.3508961915969849,0.3855879889594184,0.37174382209777834,0.40827929178873695,0.3500452756881714,0.4022282918294271,0.36876559257507324,0.40827929178873695,0.3555762767791748,0.40827929178873695,0.36982924938201905,0.4184903462727865,0.354512619972229,0.4184903462727865,0.35047073364257814,0.4022282918294271,0.35047073364257814,0.40827929178873695
2,0.5354548931121826,0.5988297356499566,0.6007225990295411,0.8675591362847223,0.99870956,0.5658744812011719,0.624285634358724,0.5658744812011719,0.6190369500054254,0.5643982887268066,0.6190369500054254,0.5555412292480468,0.6190369500054254,0.5688268184661865,0.6190369500054254,0.5496365547180175,0.6505287170410157,0.5747314929962158,0.6479043748643664,0.5407794952392578,0.6846447414822049,0.59539794921875,0.6557773166232639,0.5422556877136231,0.7056392245822483,0.5909694194793701,0.6321585761176215,0.5555412292480468,0.7213851081000434,0.5703029632568359,0.7213851081000434,0.5584936141967773,0.779119873046875,0.5703029632568359,0.779119873046875,0.5599697589874267,0.8316061231825087,0.5673506259918213,0.8394790649414062
2,0.4538254737854004,0.44222772386338977,0.49771914482116697,0.639924579196506,0.99618894,0.48065919876098634,0.4648161146375868,0.48283114433288576,0.4628855387369792,0.4784872055053711,0.4609548780653212,0.48608908653259275,0.4648161146375868,0.4763152599334717,0.4628855387369792,0.4904330253601074,0.48219180636935766,0.47414331436157225,0.48412246704101564,0.4958629131317139,0.4860531277126736,0.465455436706543,0.49763692220052086,0.48065919876098634,0.478330569797092,0.4567676067352295,0.49763692220052086,0.488261079788208,0.5381802029079861,0.4763152599334717,0.5381802029079861,0.48717508316040037,0.5825848049587674,0.4784872055053711,0.5825848049587674,0.48717508316040037,0.619266849093967,0.48283114433288576,0.617336188422309
2,0.4821878433227539,0.3288384755452474,0.5132737159729004,0.4166584014892578,0.9639683,0.4960423469543457,0.3491639667087131,0.4979720115661621,0.34744875166151257,0.4950775146484375,0.34659112294514977,0.501348876953125,0.3483063803778754,0.4941127300262451,0.34659112294514977,0.5061729431152344,0.36374342176649305,0.48977103233337405,0.36374342176649305,0.5090673923492431,0.38432625664605036,0.4854293346405029,0.38432625664605036,0.508102560043335,0.40319383409288195,0.48591175079345705,0.40319383409288195,0.5027960777282715,0.4057666354709201,0.49121828079223634,0.4057666354709201,0.5025548934936523,0.42592061360677086,0.4929067134857178,0.42592061360677086,0.5035196781158447,0.42592061360677086,0.49363031387329104,0.42206141153971355
2,0.08909704685211181,0.5395382775200738,0.14792425632476808,0.6430294036865234,0.96324503,0.11353178024291992,0.5620064205593533,0.11429777145385742,0.5579211764865452,0.11199982166290283,0.5579211764865452,0.11506373882293701,0.5565594567192925,0.10663797855377197,0.5579211764865452,0.11276581287384033,0.5824325137668186,0.1012761116027832,0.581070793999566,0.12042560577392578,0.6151142968071832,0.10893590450286865,0.6273699442545573,0.1326812744140625,0.6164760589599609,0.13038332462310792,0.6246465047200521,0.11199982166290283,0.6423491583930121,0.1020421028137207,0.6423491583930121,0.13957507610321046,0.6246465047200521,0.13957507610321046,0.6314552307128907,0.153745698928833,0.6321360270182291,0.13038332462310792,0.6205612606472439
2,0.8385786056518555,0.4054318322075738,0.8926871299743653,0.551358159383138,0.8376951,0.8732480049133301,0.42638024224175347,0.8740495681762696,0.42210506863064234,0.8716447830200196,0.42210506863064234,0.8796607971191406,0.4235301123725043,0.867636775970459,0.4249551984998915,0.8820655822753907,0.4491812388102214,0.8764543533325195,0.4477561950683594,0.8724464416503906,0.48338271247016057,0.867636775970459,0.4734072791205512,0.8572160720825195,0.49905840555826825,0.85641450881958,0.4691321055094401,0.8796607971191406,0.5076087527804904,0.8724464416503906,0.5061837090386285,0.853208065032959,0.5175841861300998,0.8427872657775879,0.5118839687771267,0.854410457611084,0.5667488521999783,0.854410457611084,0.5667488521999783
2,0.3034204006195068,0.22307124667697484,0.33674633502960205,0.2821586185031467,0.5654214,0.3146592378616333,0.23448626200358072,0.31596105098724364,0.23062909444173177,0.3137913942337036,0.2314005109998915,0.3185646295547485,0.23217192755805122,0.31162171363830565,0.23217192755805122,0.3272432565689087,0.24991493225097655,0.3094520568847656,0.24914347330729167,0.3315825700759888,0.27845793830023874,0.30858421325683594,0.2715150621202257,0.33028078079223633,0.2900294409857856,0.3224700212478638,0.27460077073838973,0.32507359981536865,0.28771514892578126,0.3124895811080933,0.28771514892578126,0.3315825700759888,0.251457765367296,0.30337703227996826,0.28462944030761717,0.33201649188995364,0.2900294409857856,0.33223347663879393,0.3004438188340929
2,0.6163696765899658,0.3327805413140191,0.64836106300354,0.41040238274468316,0.544764,0.6312994003295899,0.34695559607611764,0.6330049514770508,0.3431654824150933,0.6295938491821289,0.3431654824150933,0.6364160537719726,0.3431654824150933,0.6278882503509522,0.3439235051472982,0.6415327072143555,0.3621161142985026,0.6223452091217041,0.3628741370307075,0.6457966327667236,0.38561490376790364,0.6189341068267822,0.39092106289333767,0.6436646938323974,0.3985013326009115,0.6210660457611084,0.3985013326009115,0.6394007682800293,0.407597647772895,0.625756311416626,0.4083556705050998,0.6453702449798584,0.41366187201605903,0.6227715969085693,0.40077540079752605,0.6436646938323974,0.40153346591525607,0.6210660457611084,0.3985013326009115
2,0.6679551124572753,0.22572222815619575,0.6932896137237549,0.2884189393785265,0.50135326,0.6814833641052246,0.2408453623453776,0.6828609943389893,0.2383962631225586,0.6807945728302002,0.23900854322645398,0.6852718353271484,0.2402330822414822,0.6787281513214112,0.2402330822414822,0.6887158393859864,0.2549276351928711,0.6749397277832031,0.2543153550889757,0.6907822608947753,0.27513262430826824,0.6728733062744141,0.27390808529324,0.6887158393859864,0.28186762068006727,0.6773505210876465,0.28125536176893445,0.6880270481109619,0.2861535390218099,0.6773505210876465,0.2855412589179145,0.6925043106079102,0.2873780780368381,0.6721845149993897,0.27758172353108723,0.6918154716491699,0.2800308015611437,0.6749397277832031,0.28186762068006727
2,0.34795920848846434,0.3342391120062934,0.37696654796600343,0.4069950527615017,0.5003048,0.361863374710083,0.34752561781141494,0.3634620189666748,0.3439730750189887,0.3602647304534912,0.3439730750189887,0.36625967025756834,0.34610460069444443,0.3578667640686035,0.34610460069444443,0.37105555534362794,0.36457778082953557,0.353470516204834,0.36457778082953557,0.3738532066345215,0.39228752983940973,0.35067291259765626,0.3873140123155382,0.3714552402496338,0.4050766838921441,0.34987359046936034,0.4022346496582031,0.3682579517364502,0.40791871812608504,0.35626816749572754,0.40791871812608504,0.369856595993042,0.410760752360026,0.35466952323913575,0.410760752360026,0.3738532066345215,0.39584007263183596,0.35027322769165037,0.4043661753336589
3,0.5354423999786377,0.5988410949707031,0.6006545066833496,0.8676031324598524,0.9987179,0.5658339500427246,0.6242999606662326,0.5658339500427246,0.6190506829155816,0.5643575668334961,0.6190506829155816,0.5554994583129883,0.6190506829155816,0.56878662109375,0.6190506829155816,0.5495940208435058,0.6505462646484375,0.5746920585632325,0.6479216681586372,0.540735912322998,0.6846664428710938,0.5953609943389893,0.6557955423990885,0.5422122478485107,0.7056634691026475,0.5909319400787354,0.632173834906684,0.5554994583129883,0.7214113023546007,0.5702630043029785,0.7214113023546007,0.5584521770477295,0.7791531032986111,0.5702630043029785,0.7791531032986111,0.5599285125732422,0.8316457112630208,0.5673102855682373,0.8368949890136719
3,0.4538008689880371,0.44218474494086374,0.4976694583892822,0.6398687574598524,0.9962502,0.4806218147277832,0.46477169460720485,0.48279361724853515,0.4628411187065972,0.4784499168395996,0.4628411187065972,0.4860513687133789,0.46477169460720485,0.47627811431884765,0.4628411187065972,0.49039497375488283,0.48214619954427085,0.4741063117980957,0.4840767754448785,0.4958245277404785,0.48600726657443577,0.46541900634765626,0.49759029812282984,0.4806218147277832,0.47828521728515627,0.4567317008972168,0.49759029812282984,0.48822317123413084,0.5381309509277343,0.47627811431884765,0.5381309509277343,0.4871372222900391,0.5825326707628038,0.4784499168395996,0.5825326707628038,0.4871372222900391,0.621142832438151,0.48279361724853515,0.6172817654079861
3,0.4821802616119385,0.32883968353271487,0.5132602691650391,0.41668408711751304,0.9641884,0.496031379699707,0.3491708331637912,0.49796152114868164,0.34745515187581383,0.4950662612915039,0.34659726884629993,0.501339340209961,0.3483129925198025,0.4941011905670166,0.34659726884629993,0.5061647891998291,0.36375435723198785,0.48975830078125,0.36375435723198785,0.5090600490570069,0.38434295654296874,0.4854154109954834,0.38434295654296874,0.5080949306488037,0.4032157897949219,0.48589792251586916,0.4040735880533854,0.5027869701385498,0.4057893541124132,0.49120593070983887,0.4057893541124132,0.502545690536499,0.4259489271375868,0.4928948402404785,0.4259489271375868,0.5035108089447021,0.4259489271375868,0.4907233715057373,0.4212307400173611
3,0.08912068009376525,0.5392047458224827,0.1480061888694763,0.6430332607693142,0.9638897,0.11434637308120728,0.5631756252712674,0.11434637308120728,0.5577232784695095,0.11204615831375123,0.5577232784695095,0.11511311531066895,0.5563602023654514,0.10667898654937744,0.5577232784695095,0.11281290054321289,0.5822589026557075,0.10131181478500366,0.5822589026557075,0.12048028707504273,0.6149730682373047,0.1089792013168335,0.6258778042263455,0.1327480912208557,0.6163361443413629,0.13044787645339967,0.6245146857367622,0.11204615831375123,0.6422348870171442,0.10207855701446533,0.6422348870171442,0.13964873552322388,0.6245146857367622,0.13964873552322388,0.6313301086425781,0.1446325421333313,0.675630611843533,0.15383340120315553,0.6729043748643663
3,0.8382697105407715,0.4055268181694878,0.8928318023681641,0.5568648020426432,0.8438705,0.873448371887207,0.4242963155110677,0.8751111030578613,0.42134047614203557,0.8717857360839844,0.42134047614203557,0.8800990104675293,0.4242963155110677,0.8676291465759277,0.4242963155110677,0.8817616462707519,0.4494208017985026,0.8759424209594726,0.447942860921224,0.8717857360839844,0.4834127214219835,0.8676291465759277,0.47454524570041234,0.8559906005859375,0.4715894487169054,0.8559906005859375,0.46863360934787324,0.8800990104675293,0.5100150638156467,0.8717857360839844,0.5026255289713542,0.8534966468811035,0.5174046410454645,0.8451833724975586,0.5129709031846789,0.8555748939514161,0.5728262583414714,0.8522496223449707,0.5728262583414714
3,0.30326650142669676,0.22137184143066407,0.33709914684295655,0.2825874964396159,0.79045707,0.31467618942260744,0.23514164818657768,0.3159977912902832,0.23122584025065104,0.3137951374053955,0.23200899759928387,0.3186409711837769,0.23200899759928387,0.31159248352050783,0.23357533348931206,0.3270110130310059,0.2508049223158095,0.30938985347747805,0.24923858642578126,0.3318568468093872,0.2782156202528212,0.3085087776184082,0.2711671617296007,0.31335461139678955,0.2735166549682617,0.3190814971923828,0.2774324629041884,0.3248083829879761,0.28761357201470267,0.31247355937957766,0.28761357201470267,0.3318568468093872,0.2508049223158095,0.3041034936904907,0.28448094262017143,0.33229737281799315,0.2860472573174371,0.33229737281799315,0.2860472573174371
3,0.6683012962341308,0.23251743316650392,0.6942717552185058,0.2894937091403537,0.5578179,0.6817937850952148,0.2414676030476888,0.6828082084655762,0.2378605948554145,0.68044114112854,0.23846176995171442,0.6855134963989258,0.24026527404785156,0.6787503242492676,0.23966409895155166,0.6888950347900391,0.2540921317206489,0.6753687858581543,0.2540921317206489,0.6902476787567139,0.2721271726820204,0.6723253726959229,0.27272832658555773,0.6888950347900391,0.28054351806640626,0.6777359008789062,0.2811446931627062,0.6875424385070801,0.2859540303548177,0.6777359008789062,0.2859540303548177,0.691262149810791,0.28054351806640626,0.6777359008789062,0.28475170135498046,0.6895713806152344,0.2787400139702691,0.6758759975433349,0.29827798207600914
3,0.3479085206985474,0.3345498826768663,0.376933217048645,0.40669674343532985,0.5479122,0.36182641983032227,0.34772512647840714,0.36341166496276855,0.3442023383246528,0.36024112701416017,0.3442023383246528,0.3661858558654785,0.34631601969401044,0.3574669361114502,0.34631601969401044,0.3713379383087158,0.36463453504774307,0.35350379943847654,0.36463453504774307,0.3737158298492432,0.39140781826443144,0.3507296085357666,0.38718045552571617,0.3717342376708984,0.404794438680013,0.34993696212768555,0.40197618272569446,0.36816744804382323,0.4097263336181641,0.3554853439331055,0.40761265224880644,0.3697526931762695,0.410430908203125,0.35152220726013184,0.410430908203125,0.37490477561950686,0.3956351386176215,0.35033326148986815,0.4040898640950521
3,0.6163952827453614,0.33277390797932943,0.648325777053833,0.41032884385850693,0.5456975,0.6312954902648926,0.3469367980957031,0.6329995632171631,0.34314990573459203,0.629591417312622,0.34314990573459203,0.6359817504882812,0.3439072926839193,0.6278872966766358,0.3439072926839193,0.6415200233459473,0.36208424038357206,0.6223490238189697,0.3628416273328993,0.6457802295684815,0.3855627695719401,0.6189408302307129,0.39086439344618057,0.6436501026153565,0.3984380933973524,0.6210709571838379,0.3984380933973524,0.6393898963928223,0.40752656724717884,0.6257572174072266,0.4082839541965061,0.6453542232513427,0.41358557807074653,0.6227750301361084,0.40071021185980904,0.6436501026153565,0.4014675988091363,0.6210709571838379,0.4014675988091363
4,0.5354716300964355,0.5988661448160807,0.6006280422210694,0.8677252027723524,0.99871135,0.5658344745635986,0.6243342929416232,0.5658344745635986,0.6190831502278645,0.5643576145172119,0.6190831502278645,0.5554962635040284,0.6190831502278645,0.5687882423400878,0.6190831502278645,0.5495887279510498,0.6505900065104167,0.5761726856231689,0.6479644775390625,0.5407274246215821,0.6847225613064236,0.5953722476959229,0.6558411492241754,0.5422042846679688,0.7057271321614583,0.5909415721893311,0.6322109646267361,0.5554962635040284,0.7214806450737847,0.5702651500701904,0.7214806450737847,0.5584500312805176,0.7792432996961806,0.5702651500701904,0.7792432996961806,0.5599269390106201,0.8317548116048177,0.5673113822937011,0.8370059543185764
4,0.4536611557006836,0.44208331637912324,0.497573709487915,0.6401229434543185,0.9959688,0.480512809753418,0.46471087137858075,0.48268852233886717,0.4627769046359592,0.47833704948425293,0.4608428955078125,0.485952091217041,0.46471087137858075,0.4761613368988037,0.4627769046359592,0.49030356407165526,0.48211669921875,0.4739856243133545,0.48405066596137153,0.49465503692626955,0.4859846750895182,0.465282678604126,0.4975885603162977,0.480512809753418,0.4782487233479818,0.45657978057861326,0.4975885603162977,0.4881278514862061,0.5382021162245009,0.4761613368988037,0.5382021162245009,0.48703999519348146,0.5826836903889974,0.47833704948425293,0.5826836903889974,0.48703999519348146,0.6194293128119575,0.48268852233886717,0.617495346069336
4,0.08915784358978271,0.5392501407199436,0.14796011447906493,0.6430643717447917,0.96485215,0.11358222961425782,0.5632534450954861,0.11434788703918457,0.5578087700737847,0.11205091476440429,0.5578087700737847,0.11511354446411133,0.5564476013183594,0.10669133663177491,0.5578087700737847,0.11281657218933105,0.5823097229003906,0.10133175849914551,0.5823097229003906,0.12047312259674073,0.6149776458740235,0.10898830890655517,0.6272281222873264,0.13272359371185302,0.6163388146294488,0.13042662143707276,0.6245057847764757,0.11205091476440429,0.6422008938259549,0.10209741592407226,0.6422008938259549,0.13961448669433593,0.6245057847764757,0.13961448669433593,0.6313116285536025,0.15377910137176515,0.6319921705457899,0.13042662143707276,0.6204223208957248
4,0.48218369483947754,0.3288973914252387,0.5132585048675538,0.4167549981011285,0.96284,0.4960319519042969,0.3492316351996528,0.49796242713928224,0.3475156995985243,0.4950667381286621,0.3466576894124349,0.5013407230377197,0.34837366739908854,0.49410147666931153,0.3466576894124349,0.5056842803955078,0.36295941670735676,0.48975796699523927,0.363817384507921,0.5090626239776611,0.38440899319118926,0.4854144096374512,0.38440899319118926,0.5080973625183105,0.403284666273329,0.48589701652526857,0.403284666273329,0.5027885913848877,0.40585861206054685,0.4912057876586914,0.40585861206054685,0.5025472640991211,0.42602127922905814,0.49289493560791015,0.42602127922905814,0.5035125255584717,0.42602127922905814,0.490723180770874,0.4213023291693793
4,0.8407238960266114,0.4042239718967014,0.8926315307617188,0.5147378285725911,0.869618,0.8710708618164062,0.42763938903808596,0.8703949928283692,0.42403471204969617,0.8710708618164062,0.4228331247965495,0.8737744331359864,0.4252362569173177,0.8676915168762207,0.4228331247965495,0.8812090873718261,0.449267578125,0.877829647064209,0.44686444600423175,0.8724225997924805,0.48531455993652345,0.8683673858642578,0.4720973120795356,0.8548497200012207,0.4696941799587674,0.8568774223327636,0.4660895029703776,0.8785056114196778,0.5093458387586806,0.877829647064209,0.5069427066379123,0.8460633277893066,0.5129505581325955,0.8440356254577637,0.5093458387586806,0.8612706184387207,0.5339779324001737,0.8599188804626465,0.5339779324001737
4,0.3033937454223633,0.22136931949191624,0.33694119453430177,0.2819575203789605,0.7913107,0.31470727920532227,0.23496733771430123,0.31601772308349607,0.23186109330919052,0.31339683532714846,0.23263765970865885,0.31863861083984374,0.23263765970865885,0.3116495609283447,0.23419079250759547,0.3269381284713745,0.2504985597398546,0.30946547985076905,0.24972201453314888,0.33130626678466796,0.27767821417914496,0.3081550359725952,0.27301885816786026,0.31339683532714846,0.27301885816786026,0.31339683532714846,0.27690164777967663,0.3247540473937988,0.286996947394477,0.31296000480651853,0.286996947394477,0.33174309730529783,0.2504985597398546,0.3042237043380737,0.2838907029893663,0.3321799039840698,0.2862204021877713,0.33174309730529783,0.2862204021877713
4,0.6682754516601562,0.232353761461046,0.6942720413208008,0.2893857955932617,0.5654943,0.681781530380249,0.24191392262776693,0.6827970027923584,0.2383032904730903,0.6807660102844239,0.23890505896674263,0.685504961013794,0.2401086171468099,0.6787350177764893,0.23950682746039498,0.6888899803161621,0.2539493772718642,0.6753500461578369,0.2539493772718642,0.6902439594268799,0.2726043489244249,0.672303581237793,0.2726043489244249,0.6888899803161621,0.28042740292019314,0.6777195453643798,0.2810291714138455,0.6875359535217285,0.28584334055582683,0.6777195453643798,0.28584334055582683,0.6912594318389893,0.28042740292019314,0.6790735244750976,0.28343626658121746,0.6895669460296631,0.2786220762464735,0.6765347957611084,0.2981796900431315
